Sample,X,Y,Z,Cluster
TCGA-2Y-A9GT-01A,-14.5131913250468,26.3431263239433,-53.3483945178562,1
TCGA-2Y-A9GU-01A,-2.86956923628156,28.3254714677413,-54.1793265494235,1
TCGA-2Y-A9GV-01A,-9.25719754986651,25.4243653340573,-54.4729700137758,1
TCGA-2Y-A9GZ-01A,-21.2694044125485,28.1719606476223,-56.008043891184,1
TCGA-2Y-A9H0-01A,-10.2670695937212,20.3698635366094,-50.2194018168822,1
TCGA-2Y-A9H1-01A,-18.1696992077779,28.0367550451328,-45.2039184393594,1
TCGA-2Y-A9H3-01A,-8.1576534950548,25.6331011276541,-57.3702618839401,1
TCGA-2Y-A9H4-01A,-14.3317468757074,21.3639340801746,-48.0261582543846,1
TCGA-2Y-A9H5-01A,-11.958370644528,24.5545705722238,-51.9598235409622,1
TCGA-2Y-A9H6-01A,8.46201904530231,16.5676448570716,-44.0296010139078,1
TCGA-2Y-A9H7-01A,-7.31332585151948,33.8812326533442,-48.3422036421597,1
TCGA-2Y-A9H8-01A,-12.7481923143756,28.6498575373434,-47.1223228588337,1
TCGA-2Y-A9H9-01A,-3.15627103909162,20.4542577903454,-52.4106108984592,1
TCGA-2Y-A9HA-01A,-18.082628303691,21.4814300604099,-52.474699100341,1
TCGA-2Y-A9HB-01A,-1.82914460955647,23.4383048593093,-47.9060608521904,1
TCGA-3K-AAZ8-01A,-19.2417662222598,31.8811226536818,-38.7718224107777,1
TCGA-4R-AA8I-01A,-18.0280560422155,25.8770597253675,-52.5893434591582,1
TCGA-5C-A9VG-01A,-7.63240552633292,24.7098203886355,-48.500084404208,1
TCGA-5C-A9VH-01A,-12.9333573209017,24.2870668016768,-57.0282500097696,1
TCGA-5C-AAPD-01A,-0.624858255745599,20.3533863998426,-50.0971057569553,1
TCGA-BC-A10R-01A,14.4292256187394,19.742280751622,-53.2327210055511,1
TCGA-BC-A10T-01A,10.5838292543347,14.7507412215559,-47.6614963999228,1
TCGA-BC-A10U-01A,6.10328701312605,17.7709878352732,-49.8443961466314,1
TCGA-BC-A10Y-01A,-13.4088495672831,19.2049326255462,-51.7594518867326,1
TCGA-BC-A10Z-01A,-1.63698600550209,21.4084835592542,-57.8293277277114,1
TCGA-BC-A216-01A,-21.2132540867836,29.8117368622768,-49.6593243007912,1
TCGA-BC-A217-01A,-9.39496465230681,19.2605927103814,-51.6365265456267,1
TCGA-BC-A3KF-01A,9.01602758440283,17.5225607501287,-47.5195977564525,1
TCGA-BC-A3KG-01A,-13.0817926681385,20.3110230537295,-52.3563402211824,1
TCGA-BC-A5W4-01A,-20.8289162472019,31.1857238430268,-56.683708476665,1
TCGA-BD-A2L6-01A,-16.8318106371269,28.5926546891216,-49.8631496892337,1
TCGA-BD-A3EP-01A,-9.15033309677596,30.6833509169502,-49.1065793200383,1
TCGA-BW-A5NO-01A,-3.02361995388944,23.438330935732,-50.0428171663702,1
TCGA-CC-5264-01A,4.426896845105,19.3815038219687,-50.3524170578067,1
TCGA-CC-A7IF-01A,-10.6290978895896,21.9220626780751,-50.8241342496915,1
TCGA-CC-A7IH-01A,1.94504380318715,19.7918094632143,-55.2556793909192,1
TCGA-CC-A8HS-01A,-14.7436137133413,33.1202933973474,-52.9023900166859,1
TCGA-CC-A8HT-01A,-6.62866642054663,19.4434644074775,-49.4207701522901,1
TCGA-CC-A8HU-01A,-8.24156171369988,25.0722152935317,-51.4711762662949,1
TCGA-DD-A113-01A,8.79696850512073,11.9630659797456,-52.6566505083145,1
TCGA-DD-A115-01A,-18.189762159844,31.9308119089147,-57.8581583478128,1
TCGA-DD-A116-01A,-16.7300477046622,30.8885665055903,-44.4904113456825,1
TCGA-DD-A11B-01A,-18.7595269144006,28.7488304481934,-50.2145577146341,1
TCGA-DD-A11C-01A,-1.35485583797724,17.9230956615005,-48.0081953874059,1
TCGA-DD-A11D-01A,-14.1127894883069,28.8697330755483,-52.852531861932,1
TCGA-DD-A1EB-01A,-0.502013006557182,24.5053357231085,-49.0040640198249,1
TCGA-DD-A1EF-01A,-6.50718412637018,35.118857671739,-50.1419478672766,1
TCGA-DD-A1EK-01A,11.310786035341,14.7509399328609,-49.0383384538011,1
TCGA-DD-A39Z-01A,-17.8550033105536,28.5165142901931,-53.3579462562376,1
TCGA-DD-A3A2-01A,-15.1345136361712,23.1699681648497,-46.2313287247074,1
