Sample,X,Y,Z,Cluster
TCGA-KL-8323-01A,18.4211952134805,24.1904679607862,-26.0466626839059,1
TCGA-KL-8325-01A,18.8781392116551,23.615299564962,-24.0573731863951,1
TCGA-KL-8326-01A,19.3245750536787,22.6940068658994,-23.3596017792019,1
TCGA-KL-8331-01A,19.6054925348002,23.4571899549142,-26.2183212975972,1
TCGA-KL-8332-01A,21.8561637183246,24.0861474246146,-26.1692943204416,1
TCGA-KL-8333-01A,18.5435247108936,23.6289581298042,-23.4469579368675,1
TCGA-KL-8334-01A,20.3376611085847,23.4574933668463,-26.1766317558279,1
TCGA-KL-8341-01A,18.2622480229786,22.8400395037078,-26.0319395716748,1
TCGA-KL-8342-01A,22.9996386065111,25.3687055651766,-26.4993910909669,1
TCGA-KL-8343-01A,19.1299080657705,23.3345744349366,-24.0992556309812,1
TCGA-KL-8344-01A,17.5965506088292,24.0507957801399,-23.2466286120071,1
TCGA-KL-8345-01A,21.203779297586,22.7943785417849,-24.0443121486069,1
TCGA-KM-8477-01A,21.4205144479658,22.5718615052245,-23.293579030257,1
TCGA-KN-8419-01A,19.5473028796429,22.7547151580791,-21.868715431141,1
TCGA-KN-8423-01A,21.1281962611633,26.6247381953359,-24.4838889177699,1
TCGA-KN-8424-01A,22.5600994714911,25.0124911480938,-26.3106393716808,1
TCGA-KN-8435-01A,19.0725829953184,23.4286805282666,-25.6790756823017,1
TCGA-KO-8403-01A,21.3195257444992,23.7590589634975,-25.7018323984887,1
TCGA-KO-8406-01A,20.6586668758182,23.409699759457,-25.4689516246528,1
TCGA-KO-8410-01A,19.3689671001863,22.749889995125,-21.3215602341405,1
TCGA-KO-8411-01A,20.6631967639917,23.4293892927137,-25.3776988642378,1
TCGA-KO-8413-01A,16.8125525774521,24.3544141066453,-23.1260285458628,1
TCGA-KL-8324-01A,-8.61129047152455,-14.665459818504,14.4557160685771,2
TCGA-KL-8327-01A,-9.40042852695103,-9.19398593286853,8.94222732211672,2
TCGA-KL-8328-01A,-3.28123356143599,-8.12138913448941,5.35463010117604,2
TCGA-KL-8329-01A,-13.6994234608351,-13.3354744497084,16.662916922967,2
TCGA-KL-8330-01A,-14.7479103032207,-14.0902519990321,13.7620984017012,2
TCGA-KL-8335-01A,-10.8048760499699,-15.1268544053235,16.3379753940203,2
TCGA-KL-8336-01A,-12.8933058376551,-11.5224474417758,10.9853290281738,2
TCGA-KL-8337-01A,-2.30317889118479,-6.6836244243205,3.70152560219541,2
TCGA-KL-8338-01A,-3.29406985840075,-8.04581337670256,5.29228781560605,2
TCGA-KL-8339-01A,-15.2306982484802,-13.5721958198976,12.7681407333712,2
TCGA-KL-8340-01A,-8.77140197000917,-14.6166228454485,14.5490086958099,2
TCGA-KL-8346-01A,-8.22217520018458,-14.7235107837797,14.1449139563416,2
TCGA-KM-8438-01A,-14.4399492984149,-14.608534005636,14.1679164940066,2
TCGA-KM-8439-01A,-16.1715991915067,-11.8506727979572,18.8902770060679,2
TCGA-KM-8440-01A,-10.7822455964528,-9.83961940611099,9.48566415237832,2
TCGA-KM-8441-01A,-16.1467199192818,-11.858212340416,18.862784176737,2
TCGA-KM-8442-01A,-13.3991770256863,-12.1435178260169,11.2618977891524,2
TCGA-KM-8443-01A,-2.79621490080996,-6.84680345003473,4.05054125154216,2
TCGA-KM-8476-01A,-2.88116567426973,-6.86093677142134,4.09619442348352,2
TCGA-KM-8639-01A,-15.9626307191658,-12.1170982396232,18.5869249178935,2
TCGA-KN-8418-01A,-11.1086228116439,-10.0521211110621,9.67930544306294,2
TCGA-KN-8421-01A,-5.27858067318715,-10.8261193151355,13.5801943001549,2
TCGA-KN-8425-01A,-13.7353294286708,-13.2636251498297,16.8447030642935,2
TCGA-KN-8426-01A,-10.6841285292974,-15.138776913656,16.1761620128346,2
TCGA-KN-8427-01A,-5.99507983139303,-11.0696838130825,13.245383623713,2
TCGA-KN-8428-01A,-6.16060225281369,-10.6626560415118,12.7019599632265,2
TCGA-KN-8429-01A,-13.2266589926564,-11.915929353295,11.1631881377143,2
TCGA-KN-8430-01A,-14.9042188085316,-13.6639346139708,13.0522133552027,2
TCGA-KN-8431-01A,-14.1891387660178,-15.1301538912566,14.4164922366223,2
TCGA-KN-8432-01A,-14.22143123086,-13.778023991856,15.0273850041869,2
TCGA-KN-8433-01A,-12.8701865593299,-16.5059437757003,15.1802293724886,2
TCGA-KN-8434-01A,-11.6980472306189,-16.4486509506456,15.9824836695645,2
TCGA-KN-8436-01A,-5.46222371358511,-10.9934327181572,13.5922895094256,2
TCGA-KN-8437-01A,-16.2019066082367,-11.7771105362788,18.9456722713802,2
TCGA-KO-8404-01A,-6.06769311141395,-11.4361277923574,13.5320708228866,2
TCGA-KO-8405-01A,-6.53842220890876,-12.1272053620697,13.8242027248896,2
TCGA-KO-8407-01A,-3.97999013460612,-7.02852007109195,4.69385483304665,2
TCGA-KO-8408-01A,-10.0346363530124,-15.0674109344458,15.4127480912386,2
TCGA-KO-8409-01A,-14.0822979236642,-15.5862280070882,14.5863450032893,2
TCGA-KO-8414-01A,-12.9934717329446,-16.4830548999455,15.1122088065338,2
TCGA-KO-8415-01A,-12.4447167013749,-16.480911541343,15.4301926404073,2
TCGA-KO-8416-01A,-3.37029437060694,-7.07516942079561,4.48192456829957,2
TCGA-KO-8417-01A,-9.62310859180795,-9.27918027236911,9.00816040722729,2
