Sample,X,Y,Z,Cluster
TCGA-BA-4074-01A,-0.231298497448085,12.8454739656267,-3.08618417641773,1
TCGA-BA-4075-01A,-3.23498720373984,12.392898393427,-1.16902339988276,1
TCGA-BA-4076-01A,5.24639584720781,5.0695292144142,3.58505108941423,1
TCGA-BA-4077-01B,15.0448196090717,3.60041324443028,13.9458235722085,1
TCGA-BA-4078-01A,-2.69843766091344,2.1781934165368,26.7552472597715,1
TCGA-BA-5152-01A,11.8144594770457,15.9111198858924,10.7797410842779,1
TCGA-BA-5153-01A,6.52910913835305,17.5850411323605,14.7300902577017,1
TCGA-BA-5555-01A,-0.780259082860423,10.6990022521833,5.14781332580805,1
TCGA-BA-5556-01A,16.4716843153666,-6.48851611570786,19.0669603630469,1
TCGA-BA-5558-01A,5.35456689124773,4.64363773471247,5.84818156521754,1
TCGA-BA-5559-01A,-4.00196950098392,10.5866815159713,25.2973034506486,1
TCGA-BA-6868-01B,4.12026593329411,17.7455834725065,16.346515650907,1
TCGA-BA-6869-01A,20.8767416169459,12.7591788771226,18.028278254544,1
TCGA-BA-6870-01A,13.958725188918,12.0461651895895,13.7880706699971,1
TCGA-BA-6871-01A,25.6786488832898,10.398261258139,20.8517715452974,1
TCGA-BA-6872-01A,13.8049623695922,0.189741683094637,10.7015165688315,1
TCGA-BA-7269-01A,3.14845691642383,6.16981461828668,26.1407816034807,1
TCGA-BA-A4IF-01A,2.28357382727067,-0.242710825047144,16.6796870098306,1
TCGA-BA-A4IG-01A,13.9687049601823,18.0631474840547,12.6544000383699,1
TCGA-BA-A4IH-01A,17.4300053057287,8.9595985253709,24.2106389730745,1
TCGA-BA-A4II-01A,5.86916873708431,7.30128132701727,4.12925694585324,1
TCGA-BA-A6D8-01A,7.94162409378649,17.6883591492038,20.1679434693378,1
TCGA-BA-A6DA-01A,20.3466553290525,11.4626275912523,21.990684467791,1
TCGA-BA-A6DD-01A,14.38696155477,19.093160786187,18.5071614782093,1
TCGA-BA-A6DE-01A,7.26951079066219,18.7776922143022,5.88069348594283,1
TCGA-BA-A6DI-01A,3.67217472967053,19.2915322337777,7.3147075073529,1
TCGA-BA-A6DJ-01A,9.62367666185837,22.4243573697831,16.0288905186931,1
TCGA-BA-A6DL-01A,13.4958291361218,17.3812755587945,20.0283326535623,1
TCGA-BB-4217-01A,7.73621775884242,15.2379336764866,12.3694140761803,1
TCGA-BB-4223-01A,-0.487007764539298,17.4806952903677,19.0520026266864,1
TCGA-BB-4224-01A,18.8681711083173,22.1811568243841,13.2077095323998,1
TCGA-BB-4225-01A,22.4116998111518,16.3377533458769,22.3851443049274,1
TCGA-BB-4227-01A,15.2812240064027,18.8196789109023,22.5379626473452,1
TCGA-BB-4228-01A,16.6653279107521,11.7498327151319,20.7652459084419,1
TCGA-BB-8601-01A,3.76452620980637,3.35384124974462,18.7515121427892,1
TCGA-BB-A5HY-01A,14.9243684759056,15.7631463571943,8.37791592262482,1
TCGA-BB-A5HZ-01A,6.90145544638175,2.89868805818422,7.28884175161134,1
TCGA-BB-A6UM-01A,12.7394307774687,12.2816440258551,15.7494759917498,1
TCGA-BB-A6UO-01A,18.9150619592763,27.4456938761997,16.7374628324143,1
TCGA-C9-A47Z-01A,8.62102057617843,5.91780237297829,8.29715539958101,1
TCGA-C9-A480-01A,13.3008343269716,-9.74936717928506,18.5139248531347,1
TCGA-CN-4723-01A,1.34805492770197,-1.6270688022219,21.0882641231554,1
TCGA-CN-4725-01A,-4.44453584536663,12.2822167533534,3.90838157513804,1
TCGA-CN-4727-01A,3.24596242790262,4.78744532038541,4.94518514817892,1
TCGA-CN-4729-01A,-6.82491615762287,12.8229858799361,4.70402960312589,1
TCGA-CN-4730-01A,5.87296016334645,11.218636975872,1.97062550658526,1
TCGA-CN-4731-01A,-0.599853264738238,7.14955520999221,0.350510011632224,1
TCGA-CN-4735-01A,-3.24100660814042,3.31775437671582,19.81518113186,1
TCGA-CN-4738-01A,15.9471805297587,10.1507384082029,22.7724154606856,1
TCGA-CN-4739-01A,3.09758668113105,14.0653519716812,0.0244115320073215,1
TCGA-CN-4741-01A,10.3147802591505,-4.96628354134519,18.0912744343048,1
TCGA-CN-5360-01A,4.33856456101254,-0.778930542269112,24.3644678614378,1
TCGA-CN-5363-01A,-2.45038387793056,14.6203900303661,2.68967566381681,1
TCGA-CN-5364-01A,11.3696841005523,11.3997274987682,12.3504672124267,1
TCGA-CN-5365-01A,14.5084576291808,-0.939651083601397,19.2157039154911,1
TCGA-CN-5366-01A,8.02018013360571,22.9718005904949,6.19165828292833,1
TCGA-CN-5369-01A,18.6837975226483,-7.6364325986071,22.0944523857629,1
TCGA-CN-5374-01A,11.4883725518944,-7.73830196749127,21.5418476885029,1
TCGA-CN-6010-01A,1.59052109536408,1.41717800419589,22.4463718639866,1
TCGA-CN-6011-01A,3.17459020688488,11.4244120456628,17.027345222796,1
TCGA-CN-6012-01A,0.473219182741245,-2.1552849143808,20.5376914434457,1
TCGA-CN-6013-01A,9.32123424820232,-8.94284302068051,19.9248440823961,1
TCGA-CN-6021-01A,1.27233445050075,-4.96619665348733,20.4444288476301,1
TCGA-CN-6023-01A,0.236916160082147,-1.73894651456412,23.3096646756051,1
TCGA-CN-6024-01A,1.49607800150642,2.00566012262231,26.1916706503989,1
TCGA-CN-6988-01A,10.7609545819074,5.11030432235851,6.09599706620184,1
TCGA-CN-6992-01A,5.72731486453241,-1.03128105352349,14.2357816110159,1
TCGA-CN-6995-01A,11.2336154196573,9.64328870515636,5.99320962389482,1
